,Temp2m,RH,windspeed,windquad,UHIp2m,UTFVI2m,windquad_cat
53204,21.444238281250023,0.5126746530316111,3.2435428421450605,7.0,forte,0.0148975748019057,Sétimo
53205,21.32808837890628,0.5127022708297607,2.72597700114106,7.0,extremo,0.0295090621433363,Sétimo
53206,20.182305908203148,0.5211639361914925,3.360091408617461,8.0,extremo,0.0271650556449993,Oitavo
53207,19.202172851562523,0.5278306738997202,3.834605870344087,8.0,muito_forte,0.0156765563382794,Oitavo
53316,29.743493652343773,0.4646843904917782,3.6725229314909016,2.0,forte,0.0121234263543682,Segundo
53321,29.167138671875023,0.4682281612495994,3.580378939209723,1.0,forte,0.0125267678282091,Primeiro
53442,24.119531250000023,0.5110282466548276,3.3136207591611364,2.0,forte,0.0119004712236562,Segundo
53443,24.541925048828148,0.5036038082342321,1.6794824071055496,2.0,muito_forte,0.0159229204915621,Segundo
53444,24.10079345703128,0.5068511208393162,1.4031161432497214,2.0,muito_forte,0.0196396017697352,Segundo
53460,14.841577148437525,0.4940027684896039,8.040907701129877,5.0,forte,0.0127705986553484,Quinto
53465,13.946130371093773,0.5018251069169014,7.809458800045984,5.0,forte,0.0148767510196928,Quinto
53474,17.582879638671898,0.5139338839082708,4.596271309919427,1.0,forte,0.0148330145080161,Primeiro
53489,21.936547851562523,0.4816405746854479,4.5591442512440725,2.0,extremo,0.0200923152127634,Segundo
53490,21.699975585937523,0.4821512050990185,3.929462171172461,2.0,extremo,0.0362026045024704,Segundo
53491,21.012841796875023,0.4867507761883564,3.685134865858703,1.0,extremo,0.0420323045947057,Primeiro
53492,19.72066650390628,0.4966966296386874,4.183153957844217,1.0,extremo,0.0320243920707431,Primeiro
53493,19.239343261718773,0.5020312010746815,4.412134056212252,1.0,extremo,0.0262329900536972,Primeiro
53494,18.755029296875023,0.5046506812962318,4.196053983052998,1.0,extremo,0.0242748111671982,Primeiro
53495,18.22847900390628,0.5078449187313206,4.299072624586503,1.0,extremo,0.0205861348186566,Primeiro
53738,12.659570312500025,0.5205545494242944,2.859336526779962,8.0,extremo,0.022925014159227,Oitavo
53755,15.849816894531273,0.4973054063166371,2.6400351661427743,8.0,forte,0.0134609111499861,Oitavo
53756,14.754357910156273,0.5051711897682742,3.8716163489118953,8.0,extremo,0.0390585582922951,Oitavo
53757,13.081140136718773,0.5171137620760053,4.511946723976793,8.0,extremo,0.0392470308738768,Oitavo
53758,12.213159179687525,0.5229221160199765,4.5503570727325355,8.0,extremo,0.0238343929056821,Oitavo
53759,12.198571777343773,0.5231223511570122,3.9380797562637935,8.0,extremo,0.0207738844221884,Oitavo
54039,29.540155029296898,0.4730072616075551,1.7853325860329856,5.0,forte,0.0102300486792577,Quinto
54040,28.412988281250023,0.4797603763421318,2.7593597357212722,4.0,forte,0.0138493029896423,Quarto
54178,33.80581054687502,0.4423220090977297,9.79648135723959,4.0,extremo,0.0210083695923793,Quarto
54313,25.521264648437523,0.5014424930438057,4.375331744275004,3.0,forte,0.0136027779591816,Terceiro
54324,24.350915527343773,0.5093329366836709,5.025102981425783,3.0,forte,0.0132277188135302,Terceiro
54404,16.568566894531273,0.5014160757534711,6.9557039531579035,5.0,forte,0.0103565766939825,Quinto
54622,23.372155761718773,0.5236642775776343,2.082610389013334,8.0,muito_forte,0.0193887174985781,Oitavo
54623,22.412408447265648,0.5298628831954523,3.4952784213578276,8.0,muito_forte,0.0156722574633367,Oitavo
54624,25.924218750000023,0.45701834898243,4.089194594201948,2.0,muito_forte,0.0161532557235211,Segundo
54674,18.647882080078148,0.4951497916996005,2.8368209250848584,8.0,extremo,0.0272848228507037,Oitavo
54693,20.461450195312523,0.482192014485638,1.6410108839310242,2.0,extremo,0.021324809497514,Segundo
54694,20.0219665527344,0.4851147592402787,1.3455683384761392,1.0,muito_forte,0.0184805250379007,Primeiro
54695,19.432763671875023,0.4892029185091288,2.1068558527637427,8.0,extremo,0.0203691234850379,Oitavo
54716,25.794335937500023,0.4695960323588056,4.18947593569381,2.0,forte,0.0103945251649756,Segundo
54830,30.187280273437523,0.5014401336832084,6.890854743903287,2.0,forte,0.0128092474725419,Segundo
54861,25.540460205078148,0.5269353839573848,3.266530144530861,1.0,forte,0.0112194793154829,Primeiro
54979,21.439813232421898,0.4695271830734452,5.124622678216049,2.0,forte,0.0108105253356829,Segundo
54980,21.401940917968773,0.4683896116925338,4.709578974863016,1.0,extremo,0.0263537064124934,Primeiro
54981,20.223962402343773,0.4751411489603596,4.601780975187654,1.0,extremo,0.0317024599637418,Primeiro
54982,19.32491455078128,0.4812389574982988,4.70945742248397,1.0,extremo,0.0261098249243017,Primeiro
54983,18.028405761718773,0.4909613435726216,5.260046270474426,1.0,muito_forte,0.0154679424809697,Primeiro
55002,28.584802246093773,0.4409512584419923,2.572443507089633,2.0,extremo,0.0215334349367549,Segundo
55003,28.0873962402344,0.4445725625822264,0.6204140676083595,3.0,muito_forte,0.0191685988976507,Terceiro
55005,26.24190673828128,0.4612039867758546,1.9585162918259047,1.0,muito_forte,0.0174746312644133,Primeiro
55169,26.091455078125023,0.5081729096626114,4.2227044149013855,2.0,forte,0.0129093667584604,Segundo
55284,29.702203369140648,0.4447307797333507,2.9308494324994054,2.0,forte,0.0130166997221042,Segundo
55354,31.42867431640628,0.4918273018393745,5.8851376569105565,7.0,forte,0.0116932256082589,Sétimo
56270,30.113610839843773,0.4958100789481868,9.744086694103654,2.0,forte,0.0105051077576359,Segundo
56330,17.906945800781273,0.529489712043803,6.178409332637186,5.0,forte,0.0113950256085739,Quinto
56347,20.26558837890628,0.511650894281032,7.571047160861856,5.0,forte,0.0102394358442291,Quinto
56348,19.74874267578128,0.5153556415803408,6.970344545838845,5.0,forte,0.0120051762676506,Quinto
56349,19.102319335937523,0.5215594081036696,6.828925479984393,5.0,forte,0.0136118444398636,Quinto
56350,18.689294433593773,0.5241529055866503,7.051639019586097,5.0,muito_forte,0.015306169671132,Quinto
56351,18.32784423828128,0.5261949579356315,6.903340980849246,5.0,muito_forte,0.0159419383007455,Quinto
56401,25.595117187500023,0.4303416533533311,4.586363850787367,1.0,forte,0.0118092660959955,Primeiro
56479,28.052545166015648,0.5070596361803477,8.252723904330619,8.0,forte,0.0113096514884689,Oitavo
56507,29.51241455078128,0.4983533787096771,6.73750724532068,5.0,forte,0.0116945366268765,Quinto
56533,33.03774414062502,0.4488015310303986,7.3021447701804245,8.0,forte,0.0115864591223067,Oitavo
56534,32.47292480468752,0.4516923192171225,5.001314523671165,8.0,forte,0.0107580689799587,Oitavo
56642,21.414086914062523,0.5113233108763043,3.9915573127079695,2.0,extremo,0.0206977691211286,Segundo
56643,21.26754150390628,0.5174488187563437,3.594032736054637,1.0,forte,0.0140480929948385,Primeiro
56663,21.78292236328128,0.5086057160883038,4.401115172407128,3.0,forte,0.0129272085103626,Terceiro
56666,19.016931152343773,0.5155838083953873,2.6076243291329475,8.0,extremo,0.0247961343735593,Oitavo
56667,19.464379882812523,0.515108917813096,1.1410087396041106,8.0,forte,0.0104532638883522,Oitavo
56683,21.601739501953148,0.4956713300860215,2.1491948627436135,2.0,forte,0.0124567090668046,Segundo
56685,20.390008544921898,0.505663656341044,2.937062311873524,8.0,extremo,0.0227098019248931,Oitavo
56686,19.585565185546898,0.5118827437088065,3.2174948874617186,8.0,extremo,0.0202327349912128,Oitavo
56687,19.004785156250023,0.5160488063070089,3.2729601396813552,8.0,muito_forte,0.0169707309301275,Oitavo
56928,25.692071533203148,0.4656906798869268,4.723476316443644,1.0,forte,0.0100961032337945,Primeiro
56954,18.05831298828128,0.539527541173464,4.047505510918924,8.0,muito_forte,0.0180453273542355,Oitavo
56975,19.63790283203128,0.533563815536235,2.0122923949124525,8.0,extremo,0.0228369186910396,Oitavo
57109,33.64925537109377,0.4458173208718085,5.784829013106104,7.0,forte,0.0106687930731758,Sétimo
57476,24.222070312500023,0.5305614908679605,3.7279915551946115,2.0,forte,0.0105227043722708,Segundo
57477,24.133142089843773,0.5300802975657474,3.687586953356759,1.0,forte,0.0113964313275042,Primeiro
57540,21.65084228515628,0.4580596651089496,5.968283435722854,3.0,forte,0.0125540429224482,Terceiro
57551,18.281884765625023,0.4852712332706986,2.5848432777484254,8.0,muito_forte,0.0191620113412198,Oitavo
57553,27.862176513671898,0.4368983024342693,3.814431475432877,2.0,muito_forte,0.0180898957833001,Segundo
57578,25.60982666015628,0.478048714947289,7.25658499996505,1.0,forte,0.013716020669387,Primeiro
57594,27.426171875000023,0.4655328571000333,7.140469113848373,1.0,forte,0.0117368983851925,Primeiro
57595,26.794519042968773,0.4690171833485008,7.573854420557403,1.0,forte,0.0119643105117454,Primeiro
57596,26.380944824218773,0.4702284445340235,7.793519077631227,1.0,forte,0.0119260360147459,Primeiro
57597,26.64132080078128,0.4685793223614151,7.438236919043404,8.0,forte,0.011199903172176,Oitavo
57598,26.27047119140628,0.4703129677511926,7.907088142666096,8.0,forte,0.0123941331543121,Oitavo
57599,25.9929138183594,0.4722136992796387,7.4785231608041265,8.0,forte,0.0139399157720807,Oitavo
57790,22.652368164062523,0.526197801394506,6.5701540290441205,5.0,forte,0.0102155677812535,Quinto
57840,29.810571289062523,0.4117535434069266,2.8300025673816687,6.0,forte,0.011856040055254,Sexto
58058,20.68551025390628,0.5308802145706325,7.329358920964773,5.0,muito_forte,0.0157445376866852,Quinto
58059,21.332055664062523,0.5283217048642151,6.50863973582264,5.0,forte,0.0141506296055023,Quinto
58077,22.484033203125023,0.5189255569036607,7.365463964211518,5.0,forte,0.0113620213341569,Quinto
58078,21.819726562500023,0.523478599520911,6.8170130119713885,5.0,forte,0.0117042047491238,Quinto
58079,21.155297851562523,0.5279464077360082,6.797289248207809,5.0,forte,0.0124565929036922,Quinto
58081,24.831811523437523,0.4742949919560362,3.74881424112315,3.0,extremo,0.0243784132437341,Terceiro
58082,22.488427734375023,0.4960365412389648,2.1853263553564752,2.0,muito_forte,0.0164426389876556,Segundo
58100,22.223229980468773,0.4898303586120759,2.6590025358178293,1.0,forte,0.0137827988542194,Primeiro
58101,23.475671386718773,0.482625507405451,1.1379070077212696,3.0,forte,0.0110362475139262,Terceiro
58102,23.3327575683594,0.4841655385595235,1.2156520426569328,3.0,forte,0.0129390831338281,Terceiro
58103,23.078942871093773,0.4875552088144955,1.6592093216938384,3.0,muito_forte,0.0167475183348237,Terceiro
58123,20.918054199218773,0.4950171512242885,3.348467416958971,2.0,extremo,0.0305828663789383,Segundo
58124,18.579675292968773,0.5122977063879686,5.045166412069221,1.0,muito_forte,0.0161142443846883,Primeiro
58125,17.256921386718773,0.5189586691121341,5.07163740115405,1.0,forte,0.0132794696851274,Primeiro
58346,20.584008789062523,0.5259964625828528,2.7536899579717677,1.0,extremo,0.0290888129535118,Primeiro
58347,20.524011230468773,0.5292020326794786,2.5943427420907983,1.0,forte,0.0133809489218487,Primeiro
58366,21.480004882812523,0.5209356548773784,2.8777429016251723,7.0,forte,0.0107892722243749,Sétimo
58367,21.2419372558594,0.5223041814474924,2.12634928291324,8.0,extremo,0.0211822169379862,Oitavo
58574,27.29317626953128,0.5151616754697088,7.056085589977896,4.0,forte,0.0113871259149931,Quarto
58744,29.371484375000023,0.5029746866169351,2.0485998023646173,4.0,forte,0.010259148651812,Quarto
58922,22.457666015625023,0.5163788460562734,2.460855864465085,8.0,extremo,0.0233395731862538,Oitavo
58943,23.00191650390628,0.5124174146774584,1.8840000315068444,7.0,forte,0.0138163509555396,Sétimo
59293,32.11062011718752,0.4731050750690567,7.854572417855949,3.0,extremo,0.0234460585111185,Terceiro
59294,29.443872070312523,0.4987717737141915,10.227907844815741,3.0,forte,0.0133294310345307,Terceiro
59378,19.288476562500023,0.5081092899286901,2.0457170255162156,1.0,extremo,0.0233936912096942,Primeiro
59379,18.958764648437523,0.5113669452692751,1.7964999302752382,8.0,muito_forte,0.0187832202526741,Oitavo
59395,21.282556152343773,0.501456762368064,4.239826444334326,2.0,forte,0.0112793387670388,Segundo
59396,20.777856445312523,0.5041554988375269,4.104902787225074,2.0,muito_forte,0.01579782581051,Segundo
59397,20.7602478027344,0.500139144621653,3.2432602440132707,3.0,extremo,0.0374819887824702,Terceiro
59398,20.458093261718773,0.5011511665262915,1.400472253591085,2.0,extremo,0.0233771162141652,Segundo
59399,19.953027343750023,0.5039823426966504,1.5250058416592778,1.0,muito_forte,0.01936534713529,Primeiro
59482,29.819909667968773,0.4957980228098844,12.738386786435168,8.0,forte,0.0102768987468586,Oitavo
59641,25.848962402343773,0.4551507355247312,3.0416300436820114,2.0,extremo,0.0274045388773834,Segundo
59737,28.627526855468773,0.4929589428980221,2.2696012731130257,2.0,forte,0.0145564490947774,Segundo
60049,24.10689697265628,0.5002940328104366,3.3284487135368486,2.0,muito_forte,0.016085385459722,Segundo
60069,20.45870361328128,0.527090610594463,3.2774024951862235,8.0,forte,0.0128573158527758,Oitavo
60070,20.166131591796898,0.5288284781568506,3.334673357051616,8.0,forte,0.0107113906411812,Oitavo
60242,15.363732910156273,0.5274708669727927,5.127632451753792,1.0,forte,0.0125324224657297,Primeiro
60262,18.009545898437523,0.5072828480972867,2.525056453934481,8.0,muito_forte,0.017505773391218,Oitavo
60263,16.291040039062523,0.5202727706526307,4.491556683819132,1.0,extremo,0.0200566904616413,Primeiro
60346,30.746423339843773,0.4818154941587157,17.959133866000645,1.0,forte,0.0121768331446271,Primeiro
60430,24.198510742187523,0.5245850084624067,3.5060411989671794,8.0,muito_forte,0.0165752873032247,Oitavo
60454,17.500634765625023,0.5298157397849355,8.266204096173915,5.0,forte,0.0101378173797272,Quinto
60455,17.172601318359398,0.5312826287791136,7.879416451178506,4.0,forte,0.0103561943380107,Quarto
60548,19.646264648437523,0.4907880595972863,5.111556792906533,2.0,muito_forte,0.0160174812297178,Segundo
60770,20.8527770996094,0.5201154963961134,8.260539389417625,5.0,forte,0.0116459333058195,Quinto
60771,21.171197509765648,0.5198028032751751,7.334715829638466,5.0,forte,0.0100108966931316,Quinto
60788,22.243920898437523,0.5110618551405643,8.024595832917736,5.0,forte,0.0110473088426543,Quinto
60789,21.970574951171898,0.5135340226400266,8.257805589629704,5.0,forte,0.0110150278323231,Quinto
60790,21.64571533203128,0.5151165908312693,8.258180682016622,5.0,forte,0.0112115836974891,Quinto
60791,21.27608642578128,0.5172068131132506,8.234765142876702,5.0,forte,0.0112276037330293,Quinto
60837,20.443200683593773,0.4770693404830999,5.023712225505417,2.0,muito_forte,0.0164213336956889,Segundo
60838,21.631372070312523,0.4666280554805092,3.4512149749486825,2.0,extremo,0.0371195669634806,Segundo
60839,21.742700195312523,0.4650806496869979,1.9230457774024916,1.0,muito_forte,0.0159918053881249,Primeiro
60842,24.0202575683594,0.4707834587711608,5.623019960775621,5.0,forte,0.0101732274715245,Quinto
60860,24.687554931640648,0.4621366556597767,7.681934070394379,4.0,forte,0.0100942144154557,Quarto
60861,24.828393554687523,0.4595731388393115,7.507181349683513,4.0,forte,0.0104761564791086,Quarto
60862,24.7746520996094,0.4599358559875259,6.98786698004231,4.0,forte,0.0117199962808534,Quarto
60863,24.428369140625023,0.4623391112974243,6.864102741839236,4.0,forte,0.0125790779335246,Quarto
61003,24.913964843750023,0.5312363553363117,7.093887099589758,1.0,forte,0.0111218958953895,Primeiro
61004,24.577416992187523,0.534611747002584,6.545237665779232,8.0,forte,0.0118318719412715,Oitavo
61005,24.419458007812523,0.5357931325704246,6.163184750643832,1.0,forte,0.0106890357457406,Primeiro
61006,24.152734375000023,0.5373317540002387,5.921536919409567,1.0,forte,0.0100400069064539,Primeiro
61059,20.18966064453128,0.5272121144251737,6.482151097052606,5.0,forte,0.0126041974543713,Quinto
61073,23.4863220214844,0.5059609146455907,7.456025172373181,5.0,forte,0.0103453314678007,Quinto
61074,22.901879882812523,0.5097939579928418,7.545041215266294,5.0,forte,0.0115383432601937,Quinto
61075,22.457910156250023,0.5124136398392956,7.66831892493944,5.0,forte,0.012257570924317,Quinto
61076,21.957940673828148,0.5151561998461273,7.5592230942895275,5.0,forte,0.0138073659737983,Quinto
61077,21.334039306640648,0.5193590963533066,6.417977139571378,5.0,forte,0.0132800771383059,Quinto
61525,32.04366455078127,0.4780266882503603,3.721881157545069,2.0,forte,0.0108746459810834,Segundo
61634,20.199548339843773,0.5185949117759889,8.038529434490064,5.0,forte,0.0143437712213664,Quinto
61635,20.41842041015628,0.5195742883613199,6.653187159325779,5.0,forte,0.0134504455328196,Quinto
61653,21.33736572265628,0.5130751517592873,8.704360574077668,5.0,forte,0.0106783569069859,Quinto
61654,21.098657226562523,0.5133765051535614,8.562156164028634,5.0,forte,0.011719542292799,Quinto
61655,20.6205993652344,0.515759685248514,8.46448100582671,5.0,forte,0.0126455093352197,Quinto
61658,20.614373779296898,0.5018085061102863,2.4938349146744527,7.0,extremo,0.0243532434777552,Sétimo
61659,20.36617431640628,0.5059966689772998,2.0517024885810504,7.0,muito_forte,0.0192988308114725,Sétimo
61675,23.674951171875023,0.4762299968180674,2.845261033863119,8.0,extremo,0.0205342554871289,Oitavo
61676,22.808923339843773,0.4829806138633673,2.9773771408383776,8.0,extremo,0.0257924049612293,Oitavo
61678,21.783990478515648,0.4921095385470501,2.5959356984383315,6.0,muito_forte,0.0171607416382542,Sexto
61679,21.20870361328128,0.4968123865920958,2.3359634020144164,7.0,extremo,0.0209745348175319,Sétimo
61682,20.63546142578128,0.4955860771364098,2.0220168040836515,2.0,extremo,0.0269514650719139,Segundo
61683,20.313806152343773,0.500978642838015,1.6397368270423003,1.0,extremo,0.0231018248716272,Primeiro
61703,21.355126953125023,0.4904478140950353,1.6318238750349876,3.0,forte,0.013642226318102,Terceiro
61862,30.279077148437523,0.4975590981715381,7.443088739062511,3.0,forte,0.0109115905791381,Terceiro
61898,12.791802978515648,0.514417900580578,7.362081115871026,5.0,forte,0.0121668697886106,Quinto
61919,13.198693847656273,0.5117082438174477,7.78342157576645,5.0,forte,0.0115798107083537,Quinto
61922,19.26851806640628,0.527296471835314,3.210150126810834,8.0,muito_forte,0.0187348389339947,Oitavo
61923,19.613854980468773,0.5264696655938176,1.9330900925417174,1.0,forte,0.0116466499793248,Primeiro
61940,21.444238281250023,0.5126746530316111,3.2435428421450605,7.0,forte,0.0148975748019057,Sétimo
61941,21.32808837890628,0.5127022708297607,2.72597700114106,7.0,extremo,0.0295090621433363,Sétimo
61942,20.182305908203148,0.5211639361914925,3.360091408617461,8.0,extremo,0.0271650556449993,Oitavo
61943,19.202172851562523,0.5278306738997202,3.834605870344087,8.0,muito_forte,0.0156765563382794,Oitavo
62052,29.743493652343773,0.4646843904917782,3.6725229314909016,2.0,forte,0.0121234263543682,Segundo
62057,29.167138671875023,0.4682281612495994,3.580378939209723,1.0,forte,0.0125267678282091,Primeiro
62178,24.119531250000023,0.5110282466548276,3.3136207591611364,2.0,forte,0.0119004712236562,Segundo
62179,24.541925048828148,0.5036038082342321,1.6794824071055496,2.0,muito_forte,0.0159229204915621,Segundo
62180,24.10079345703128,0.5068511208393162,1.4031161432497214,2.0,muito_forte,0.0196396017697352,Segundo
62196,14.841577148437525,0.4940027684896039,8.040907701129877,5.0,forte,0.0127705986553484,Quinto
62201,13.946130371093773,0.5018251069169014,7.809458800045984,5.0,forte,0.0148767510196928,Quinto
62210,17.582879638671898,0.5139338839082708,4.596271309919427,1.0,forte,0.0148330145080161,Primeiro
62225,21.936547851562523,0.4816405746854479,4.5591442512440725,2.0,extremo,0.0200923152127634,Segundo
62226,21.699975585937523,0.4821512050990185,3.929462171172461,2.0,extremo,0.0362026045024704,Segundo
62227,21.012841796875023,0.4867507761883564,3.685134865858703,1.0,extremo,0.0420323045947057,Primeiro
62228,19.72066650390628,0.4966966296386874,4.183153957844217,1.0,extremo,0.0320243920707431,Primeiro
62229,19.239343261718773,0.5020312010746815,4.412134056212252,1.0,extremo,0.0262329900536972,Primeiro
62230,18.755029296875023,0.5046506812962318,4.196053983052998,1.0,extremo,0.0242748111671982,Primeiro
62231,18.22847900390628,0.5078449187313206,4.299072624586503,1.0,extremo,0.0205861348186566,Primeiro
62474,12.659570312500025,0.5205545494242944,2.859336526779962,8.0,extremo,0.022925014159227,Oitavo
62491,15.849816894531273,0.4973054063166371,2.6400351661427743,8.0,forte,0.0134609111499861,Oitavo
62492,14.754357910156273,0.5051711897682742,3.8716163489118953,8.0,extremo,0.0390585582922951,Oitavo
62493,13.081140136718773,0.5171137620760053,4.511946723976793,8.0,extremo,0.0392470308738768,Oitavo
62494,12.213159179687525,0.5229221160199765,4.5503570727325355,8.0,extremo,0.0238343929056821,Oitavo
62495,12.198571777343773,0.5231223511570122,3.9380797562637935,8.0,extremo,0.0207738844221884,Oitavo
62775,29.540155029296898,0.4730072616075551,1.7853325860329856,5.0,forte,0.0102300486792577,Quinto
62776,28.412988281250023,0.4797603763421318,2.7593597357212722,4.0,forte,0.0138493029896423,Quarto
62914,33.80581054687502,0.4423220090977297,9.79648135723959,4.0,extremo,0.0210083695923793,Quarto
63049,25.521264648437523,0.5014424930438057,4.375331744275004,3.0,forte,0.0136027779591816,Terceiro
63060,24.350915527343773,0.5093329366836709,5.025102981425783,3.0,forte,0.0132277188135302,Terceiro
63140,16.568566894531273,0.5014160757534711,6.9557039531579035,5.0,forte,0.0103565766939825,Quinto
63358,23.372155761718773,0.5236642775776343,2.082610389013334,8.0,muito_forte,0.0193887174985781,Oitavo
63359,22.412408447265648,0.5298628831954523,3.4952784213578276,8.0,muito_forte,0.0156722574633367,Oitavo
63360,25.924218750000023,0.45701834898243,4.089194594201948,2.0,muito_forte,0.0161532557235211,Segundo
63410,18.647882080078148,0.4951497916996005,2.8368209250848584,8.0,extremo,0.0272848228507037,Oitavo
63429,20.461450195312523,0.482192014485638,1.6410108839310242,2.0,extremo,0.021324809497514,Segundo
63430,20.0219665527344,0.4851147592402787,1.3455683384761392,1.0,muito_forte,0.0184805250379007,Primeiro
63431,19.432763671875023,0.4892029185091288,2.1068558527637427,8.0,extremo,0.0203691234850379,Oitavo
63452,25.794335937500023,0.4695960323588056,4.18947593569381,2.0,forte,0.0103945251649756,Segundo
63566,30.187280273437523,0.5014401336832084,6.890854743903287,2.0,forte,0.0128092474725419,Segundo
63597,25.540460205078148,0.5269353839573848,3.266530144530861,1.0,forte,0.0112194793154829,Primeiro
63715,21.439813232421898,0.4695271830734452,5.124622678216049,2.0,forte,0.0108105253356829,Segundo
63716,21.401940917968773,0.4683896116925338,4.709578974863016,1.0,extremo,0.0263537064124934,Primeiro
63717,20.223962402343773,0.4751411489603596,4.601780975187654,1.0,extremo,0.0317024599637418,Primeiro
63718,19.32491455078128,0.4812389574982988,4.70945742248397,1.0,extremo,0.0261098249243017,Primeiro
63719,18.028405761718773,0.4909613435726216,5.260046270474426,1.0,muito_forte,0.0154679424809697,Primeiro
63738,28.584802246093773,0.4409512584419923,2.572443507089633,2.0,extremo,0.0215334349367549,Segundo
63739,28.0873962402344,0.4445725625822264,0.6204140676083595,3.0,muito_forte,0.0191685988976507,Terceiro
63741,26.24190673828128,0.4612039867758546,1.9585162918259047,1.0,muito_forte,0.0174746312644133,Primeiro
63905,26.091455078125023,0.5081729096626114,4.2227044149013855,2.0,forte,0.0129093667584604,Segundo
64020,29.702203369140648,0.4447307797333507,2.9308494324994054,2.0,forte,0.0130166997221042,Segundo
64090,31.42867431640628,0.4918273018393745,5.8851376569105565,7.0,forte,0.0116932256082589,Sétimo
65006,30.113610839843773,0.4958100789481868,9.744086694103654,2.0,forte,0.0105051077576359,Segundo
65066,17.906945800781273,0.529489712043803,6.178409332637186,5.0,forte,0.0113950256085739,Quinto
65083,20.26558837890628,0.511650894281032,7.571047160861856,5.0,forte,0.0102394358442291,Quinto
65084,19.74874267578128,0.5153556415803408,6.970344545838845,5.0,forte,0.0120051762676506,Quinto
65085,19.102319335937523,0.5215594081036696,6.828925479984393,5.0,forte,0.0136118444398636,Quinto
65086,18.689294433593773,0.5241529055866503,7.051639019586097,5.0,muito_forte,0.015306169671132,Quinto
65087,18.32784423828128,0.5261949579356315,6.903340980849246,5.0,muito_forte,0.0159419383007455,Quinto
65137,25.595117187500023,0.4303416533533311,4.586363850787367,1.0,forte,0.0118092660959955,Primeiro
65215,28.052545166015648,0.5070596361803477,8.252723904330619,8.0,forte,0.0113096514884689,Oitavo
65243,29.51241455078128,0.4983533787096771,6.73750724532068,5.0,forte,0.0116945366268765,Quinto
65269,33.03774414062502,0.4488015310303986,7.3021447701804245,8.0,forte,0.0115864591223067,Oitavo
65270,32.47292480468752,0.4516923192171225,5.001314523671165,8.0,forte,0.0107580689799587,Oitavo
65378,21.414086914062523,0.5113233108763043,3.9915573127079695,2.0,extremo,0.0206977691211286,Segundo
65379,21.26754150390628,0.5174488187563437,3.594032736054637,1.0,forte,0.0140480929948385,Primeiro
65399,21.78292236328128,0.5086057160883038,4.401115172407128,3.0,forte,0.0129272085103626,Terceiro
65402,19.016931152343773,0.5155838083953873,2.6076243291329475,8.0,extremo,0.0247961343735593,Oitavo
65403,19.464379882812523,0.515108917813096,1.1410087396041106,8.0,forte,0.0104532638883522,Oitavo
65419,21.601739501953148,0.4956713300860215,2.1491948627436135,2.0,forte,0.0124567090668046,Segundo
65421,20.390008544921898,0.505663656341044,2.937062311873524,8.0,extremo,0.0227098019248931,Oitavo
65422,19.585565185546898,0.5118827437088065,3.2174948874617186,8.0,extremo,0.0202327349912128,Oitavo
65423,19.004785156250023,0.5160488063070089,3.2729601396813552,8.0,muito_forte,0.0169707309301275,Oitavo
65664,25.692071533203148,0.4656906798869268,4.723476316443644,1.0,forte,0.0100961032337945,Primeiro
65690,18.05831298828128,0.539527541173464,4.047505510918924,8.0,muito_forte,0.0180453273542355,Oitavo
65711,19.63790283203128,0.533563815536235,2.0122923949124525,8.0,extremo,0.0228369186910396,Oitavo
65845,33.64925537109377,0.4458173208718085,5.784829013106104,7.0,forte,0.0106687930731758,Sétimo
66212,24.222070312500023,0.5305614908679605,3.7279915551946115,2.0,forte,0.0105227043722708,Segundo
66213,24.133142089843773,0.5300802975657474,3.687586953356759,1.0,forte,0.0113964313275042,Primeiro
66276,21.65084228515628,0.4580596651089496,5.968283435722854,3.0,forte,0.0125540429224482,Terceiro
66287,18.281884765625023,0.4852712332706986,2.5848432777484254,8.0,muito_forte,0.0191620113412198,Oitavo
66289,27.862176513671898,0.4368983024342693,3.814431475432877,2.0,muito_forte,0.0180898957833001,Segundo
66314,25.60982666015628,0.478048714947289,7.25658499996505,1.0,forte,0.013716020669387,Primeiro
66330,27.426171875000023,0.4655328571000333,7.140469113848373,1.0,forte,0.0117368983851925,Primeiro
66331,26.794519042968773,0.4690171833485008,7.573854420557403,1.0,forte,0.0119643105117454,Primeiro
66332,26.380944824218773,0.4702284445340235,7.793519077631227,1.0,forte,0.0119260360147459,Primeiro
66333,26.64132080078128,0.4685793223614151,7.438236919043404,8.0,forte,0.011199903172176,Oitavo
66334,26.27047119140628,0.4703129677511926,7.907088142666096,8.0,forte,0.0123941331543121,Oitavo
66335,25.9929138183594,0.4722136992796387,7.4785231608041265,8.0,forte,0.0139399157720807,Oitavo
66526,22.652368164062523,0.526197801394506,6.5701540290441205,5.0,forte,0.0102155677812535,Quinto
66576,29.810571289062523,0.4117535434069266,2.8300025673816687,6.0,forte,0.011856040055254,Sexto
66794,20.68551025390628,0.5308802145706325,7.329358920964773,5.0,muito_forte,0.0157445376866852,Quinto
66795,21.332055664062523,0.5283217048642151,6.50863973582264,5.0,forte,0.0141506296055023,Quinto
66813,22.484033203125023,0.5189255569036607,7.365463964211518,5.0,forte,0.0113620213341569,Quinto
66814,21.819726562500023,0.523478599520911,6.8170130119713885,5.0,forte,0.0117042047491238,Quinto
66815,21.155297851562523,0.5279464077360082,6.797289248207809,5.0,forte,0.0124565929036922,Quinto
